player,year,par_4_avg,par_5_avg,drive_avg
Rocco Mediate,1990,4.07,4.74,263.3
Jack Ferenz,1990,4.13,4.73,255.1
Webb Heintzelman,1990,4.07,4.74,254.9
Fuzzy Zoeller,1990,4.10,4.63,270.7
Jim Benepe,1990,4.08,4.75,261.6
Bill Buttner,1990,4.08,4.8,254.9
Davis Love III,1990,4.07,4.65,276.6
Robert Wrenn,1990,4.07,4.67,267.5
Jay Haas,1990,4.07,4.74,261.4
P.H. Horgan III,1990,4.08,4.78,265.1
Morris Hatalsky,1990,4.08,4.75,250.1
Wayne Levi,1990,4.09,4.72,259.6
Dave Rummells,1990,4.09,4.79,266.7
Jeff Sluman,1990,4.07,4.67,259.0
Howard Twitty,1990,4.08,4.75,258.6
Tommy Moore,1990,4.08,4.8,245.2
Gary Koch,1990,4.13,4.76,260.9
Ray Stewart,1990,4.09,4.69,263.1
Robert Gamez,1990,4.10,4.72,268.4
Jim Hallet,1990,4.06,4.79,263.5
Lee Janzen,1990,4.08,4.76,260.8
Hal Sutton,1990,4.08,4.66,263.3
Lennie Clements,1990,4.09,4.74,257.5
Steve Lamontagne,1990,4.09,4.76,269.5
Blaine McCallister,1990,4.08,4.77,270.4
Jerry Pate,1990,4.14,4.79,260.6
Jay Delsing,1990,4.08,4.72,268.5
Ted Schulz,1990,4.06,4.73,268.1
Bob Wolcott,1990,4.09,4.72,265.0
Willie Wood,1990,4.11,4.77,257.9
Ed Fiori,1990,4.07,4.8,253.8
J.C. Snead,1990,4.11,4.72,265.5
Fulton Allem,1990,4.10,4.67,265.5
Keith Clearwater,1990,4.10,4.83,265.5
Bob Gilder,1990,4.10,4.68,266.0
Bob Eastwood,1990,4.09,4.76,259.0
Tom Eubank,1990,4.13,4.88,256.1
Patrick Burke,1990,4.16,4.89,264.8
Tom Pernice Jr.,1990,4.16,4.81,265.6
Curt Byrum,1990,4.09,4.79,270.8
Jeff Hart,1990,4.10,4.79,256.8
Steve Hart,1990,4.12,4.76,256.2
Clark Dennis,1990,4.10,4.86,261.9
Mike Sullivan,1990,4.11,4.78,270.7
Phil Blackmar,1990,4.10,4.63,267.3
Bill Britton,1990,4.09,4.76,262.8
Calvin Peete,1990,4.13,4.79,244.2
George Burns,1990,4.10,4.74,265.0
Pat McGowan,1990,4.10,4.82,250.5
Larry Rinker,1990,4.10,4.74,256.2
"Ray Barr, Jr.",1990,4.15,4.82,250.5
Brad Bryant,1990,4.10,4.77,268.6
John Dowdall,1990,4.17,4.78,261.5
Gary Hallberg,1990,4.10,4.76,267.4
John Inman,1990,4.09,4.76,248.1
Andy North,1990,4.14,4.72,267.5
Dillard Pruitt,1990,4.11,4.8,260.2
Mike Schuchart,1990,4.14,4.78,263.7
Mike Donald,1990,4.08,4.66,257.7
Greg Hickman,1990,4.16,4.86,272.5
Scott Verplank,1990,4.11,4.66,262.7
Ronnie Black,1990,4.11,4.76,268.2
Clark Burroughs,1990,4.09,4.7,263.0
Paul Trittler,1990,4.11,4.77,265.6
Jim Woodward,1990,4.13,4.76,262.8
Kenny Knox,1990,4.10,4.76,261.4
Jerry Anderson,1990,4.17,4.91,256.1
Jerry Haas,1990,4.11,4.85,253.5
Mike Hulbert,1990,4.09,4.79,262.1
Brian Kamm,1990,4.21,4.77,264.0
Jeffrey Wilson,1990,4.13,4.79,263.7
Emlyn Aubrey,1990,4.10,4.77,261.0
Peter Persons,1990,4.10,4.81,255.8
Tom Sieckmann,1990,4.11,4.71,270.8
Ed Dougherty,1990,4.14,4.71,265.7
"Jim Gallagher, Jr.",1990,4.09,4.69,266.2
Mark Hayes,1990,4.13,4.74,267.4
Sean Murphy,1990,4.17,4.8,263.1
Leonard Thompson,1990,4.11,4.77,265.0
Michael Allen,1990,4.11,4.76,271.6
"Don Shirey, Jr.",1990,4.12,4.75,263.2
Dave Eichelberger,1990,4.11,4.75,266.8
Carl Cooper,1990,4.21,4.96,265.5
John Huston,1990,4.15,4.73,265.5
Mark Wiebe,1990,4.11,4.73,253.0
Greg Bruckner,1990,4.13,4.72,264.0
Grant Waite,1990,4.16,4.85,262.8
Duffy Waldorf,1990,4.13,4.75,275.8
Dewey Arnette,1990,4.19,4.86,261.3
Dennis Harrington,1990,4.16,4.87,261.1
David Ogrin,1990,4.14,4.84,250.0
Stan Utley,1990,4.11,4.81,251.2
Tom Byrum,1990,4.14,4.69,257.1
Lon Hinkle,1990,4.17,4.73,277.4
Lance Ten Broeck,1990,4.13,4.75,264.9
Joel Edwards,1990,4.14,4.72,264.4
Sonny Skinner,1990,4.18,4.8,256.2
Jim Carter,1990,4.14,4.83,259.3
Rick Todd,1990,4.24,4.93,264.5
Greg Twiggs,1990,4.19,4.8,263.3
Clarence Rose,1990,4.20,4.87,257.2
Greg Norman,1991,3.96,4.59,282.3
Dan Pohl,1991,3.97,4.58,275.7
Hal Sutton,1991,3.98,4.71,263.5
Lance Ten Broeck,1991,3.96,4.73,255.5
David Peoples,1991,3.98,4.67,263.1
Mark O'Meara,1991,3.99,4.68,264.6
Corey Pavin,1991,3.99,4.61,252.0
Fulton Allem,1991,3.99,4.61,263.4
Chip Beck,1991,4.00,4.65,259.3
Jay Don Blake,1991,4.00,4.65,269.2
Gary Hallberg,1991,4.00,4.6,272.5
David Edwards,1991,4.00,4.73,254.5
Scott Simpson,1991,4.00,4.64,253.0
Donnie Hammond,1991,4.00,4.69,265.3
John Cook,1991,4.00,4.63,257.8
Tom Watson,1991,4.01,4.63,263.8
Blaine McCallister,1991,4.01,4.68,265.4
Tom Purtzer,1991,4.01,4.66,276.0
Bruce Lietzke,1991,4.02,4.52,267.8
Loren Roberts,1991,4.01,4.72,251.5
Howard Twitty,1991,4.01,4.62,256.8
Fuzzy Zoeller,1991,4.02,4.64,266.1
Paul Azinger,1991,4.02,4.65,270.1
Gene Sauers,1991,4.02,4.62,267.7
Jeff Sluman,1991,4.01,4.67,257.1
Tom Kite,1991,4.02,4.73,259.5
Ian Baker-Finch,1991,4.02,4.63,258.6
John Mahaffey,1991,4.02,4.82,251.7
Tim Simpson,1991,4.02,4.75,263.4
Scott Hoch,1991,4.02,4.62,265.8
Hale Irwin,1991,4.03,4.77,247.6
Larry Mize,1991,4.02,4.68,252.0
Lanny Wadkins,1991,4.02,4.7,256.8
Craig Stadler,1991,4.03,4.62,270.2
Brian Claar,1991,4.02,4.77,252.0
Nick Price,1991,4.03,4.65,266.0
Rocco Mediate,1991,4.02,4.65,263.5
Dick Mast,1991,4.04,4.72,258.4
Mike Reid,1991,4.03,4.77,248.1
JC Anderson,1991,4.04,4.77,274.1
Brad Faxon,1991,4.02,4.73,262.5
Jay Haas,1991,4.03,4.66,258.1
Steve Pate,1991,4.02,4.61,266.9
Robert Wrenn,1991,4.03,4.63,266.3
Lee Janzen,1991,4.03,4.64,264.2
Billy Andrade,1991,4.03,4.75,259.1
Bill Britton,1991,4.03,4.72,259.0
Lennie Clements,1991,4.06,4.68,255.9
Keith Clearwater,1991,4.03,4.72,258.8
Ed Fiori,1991,4.03,4.71,248.0
Tommy Moore,1991,4.05,4.79,248.5
Russ Cochran,1991,4.03,4.61,262.6
Raymond Floyd,1991,4.05,4.6,264.1
Payne Stewart,1991,4.04,4.62,264.4
Mike Hulbert,1991,4.03,4.69,259.6
Peter Jacobsen,1991,4.04,4.71,261.9
Duffy Waldorf,1991,4.03,4.65,272.0
Fred Couples,1991,4.04,4.5,280.7
David Frost,1991,4.03,4.75,253.5
Bob Gilder,1991,4.04,4.72,260.2
Mike Smith,1991,4.03,4.73,255.6
Dave Barr,1991,4.04,4.68,260.5
Buddy Gardner,1991,4.03,4.64,258.3
Scott Gump,1991,4.04,4.75,263.9
Wayne Grady,1991,4.06,4.77,254.5
Bob Tway,1991,4.05,4.7,255.3
D.A. Weibring,1991,4.05,4.73,253.6
Mike Springer,1991,4.05,4.76,263.5
Ben Crenshaw,1991,4.07,4.66,258.0
Steve Jones,1991,4.05,4.57,265.8
Dave Rummells,1991,4.04,4.65,259.4
Bob Lohr,1991,4.05,4.71,256.4
Gil Morgan,1991,4.05,4.63,266.5
Ronnie Black,1991,4.06,4.59,264.6
Brad Fabel,1991,4.05,4.67,261.1
Kenny Knox,1991,4.04,4.68,254.7
Doug Tewell,1991,4.06,4.77,253.4
Nolan Henke,1991,4.04,4.71,260.9
Bobby Wadkins,1991,4.04,4.71,265.6
Mark Hayes,1991,4.08,4.87,267.6
Leonard Thompson,1991,4.06,4.74,265.0
Bart Bryant,1991,4.05,4.72,257.6
Andrew Magee,1991,4.05,4.61,267.7
Jodie Mudd,1991,4.09,4.74,269.1
Ted Schulz,1991,4.05,4.65,270.0
Andy Bean,1991,4.07,4.69,269.0
Rick Fehr,1991,4.06,4.66,263.4
Fred Funk,1991,4.05,4.74,252.3
John Huston,1991,4.05,4.53,271.5
Wayne Levi,1991,4.07,4.72,257.7
Mark McCumber,1991,4.07,4.71,261.8
Curtis Strange,1991,4.07,4.71,255.3
Emlyn Aubrey,1991,4.05,4.68,262.0
Mark Calcavecchia,1991,4.07,4.65,272.6
Robert Gamez,1991,4.06,4.76,266.6
Brad Bell,1991,4.10,4.79,260.5
Greg Ladehoff,1991,4.08,4.77,263.4
Kirk Triplett,1991,4.06,4.67,257.3
Richard Zokol,1991,4.08,4.71,256.7
Jim Hallet,1991,4.05,4.66,260.6
Phil Blackmar,1991,4.07,4.72,271.2
Larry Rinker,1991,4.07,4.78,249.6
Ray Stewart,1991,4.06,4.8,256.0
Davis Love III,1991,4.06,4.57,272.4
Bill Sander,1991,4.09,4.72,263.6
Kenny Perry,1991,4.07,4.72,271.4
Steve Elkington,1991,4.07,4.71,267.4
Bobby Clampett,1991,4.08,4.71,256.9
Morris Hatalsky,1991,4.07,4.77,247.4
Jeff Maggert,1991,4.07,4.68,266.9
John Adams,1991,4.07,4.67,274.3
Dan Forsman,1991,4.07,4.61,276.0
Tom Sieckmann,1991,4.07,4.74,262.7
David Canipe,1991,4.08,4.72,249.6
Mark Lye,1991,4.07,4.63,265.5
Bryan Norton,1991,4.11,4.81,259.3
Marco Dawson,1991,4.09,4.67,274.5
Billy Mayfair,1991,4.06,4.68,261.0
Trevor Dodds,1991,4.09,4.83,266.8
Stan Utley,1991,4.07,4.78,247.8
Mark Wiebe,1991,4.08,4.84,252.2
Jim Booros,1991,4.08,4.78,252.0
Karl Kimball,1991,4.11,4.82,257.4
Billy Ray Brown,1991,4.07,4.74,258.5
Brandel Chamblee,1991,4.09,4.77,261.9
Brian Kamm,1991,4.10,4.76,265.8
Peter Persons,1991,4.07,4.71,251.1
Mike Sullivan,1991,4.08,4.69,266.9
Kim Young,1991,4.13,4.77,250.6
Tommy Armour III,1991,4.09,4.72,271.1
Joel Edwards,1991,4.09,4.73,257.4
Pat McGowan,1991,4.12,4.81,248.4
Willie Wood,1991,4.10,4.81,253.7
Mark Brooks,1991,4.07,4.67,256.1
Clark Burroughs,1991,4.14,4.68,258.9
Dillard Pruitt,1991,4.09,4.72,256.6
Charlie Bowles,1991,4.11,4.77,265.6
Jay Delsing,1991,4.08,4.65,264.0
Clark Dennis,1991,4.10,4.73,255.6
John Wilson,1991,4.10,4.81,263.9
Jim Benepe,1991,4.10,4.73,259.6
Mike Donald,1991,4.07,4.76,254.4
Jerry Haas,1991,4.08,4.69,252.1
Jim Woodward,1991,4.10,4.81,257.6
Curt Byrum,1991,4.08,4.7,270.1
"Jim Gallagher, Jr.",1991,4.07,4.65,265.8
Greg Whisman,1991,4.10,4.68,273.6
Brad Bryant,1991,4.11,4.7,268.7
Bob Eastwood,1991,4.11,4.75,254.5
Bob Estes,1991,4.08,4.74,254.7
Ken Green,1991,4.09,4.57,266.2
Dudley Hart,1991,4.09,4.73,262.7
Jim McGovern,1991,4.09,4.67,263.2
Brandt Jobe,1991,4.14,4.78,270.7
Denis Watson,1991,4.14,4.76,258.3
Neal Lancaster,1991,4.08,4.66,274.2
Roger Maltbie,1991,4.13,4.89,259.0
John Daly,1991,4.09,4.61,288.9
Brian Watts,1991,4.11,4.76,255.7
Ken Schall,1991,4.12,4.8,256.3
Joey Sindelar,1991,4.09,4.68,267.9
Tom Byrum,1991,4.09,4.81,254.1
Perry Arthur,1991,4.14,4.73,261.6
Jim Thorpe,1991,4.11,4.73,259.4
John Inman,1991,4.09,4.73,248.5
Sam Randolph,1991,4.14,4.76,266.4
Mike Standly,1991,4.12,4.7,273.5
Clarence Rose,1991,4.18,4.69,258.0
Michael Allen,1991,4.12,4.74,269.6
Greg Bruckner,1991,4.10,4.7,263.7
Dan Halldorson,1991,4.11,4.62,262.9
Craig Rudolph,1991,4.15,4.88,254.4
Sean Murphy,1991,4.14,4.78,258.3
Brad Lardon,1991,4.16,4.82,251.3
Andy North,1991,4.17,4.77,254.0
Bill Buttner,1991,4.13,4.72,250.9
Chris Perry,1991,4.10,4.72,257.6
Brian Tennyson,1991,4.11,4.72,255.6
Ed Dougherty,1991,4.09,4.68,258.2
Larry Silveira,1991,4.14,4.79,266.3
Bob Wolcott,1991,4.09,4.73,255.7
David Sutherland,1991,4.13,4.78,259.7
Robert Thompson,1991,4.19,4.84,249.5
Barry Cheesman,1991,4.16,4.82,276.0
Scott Verplank,1991,4.21,4.94,240.8
Carl Cooper,1991,4.16,4.79,266.6
Ed Humenik,1991,4.13,4.67,272.9
Greg Twiggs,1991,4.14,4.72,266.4
Dicky Thompson,1991,4.16,4.72,255.9
Nick Price,1992,3.97,4.65,263.9
Fred Couples,1992,3.97,4.55,274.8
Rick Fehr,1992,3.97,4.68,258.0
Tom Kite,1992,3.98,4.66,260.5
Doug Tewell,1992,3.97,4.81,258.3
Tom Lehman,1992,3.99,4.59,272.2
Davis Love III,1992,3.99,4.65,272.8
Mark O'Meara,1992,3.99,4.63,259.5
John Cook,1992,3.99,4.66,262.7
Steve Elkington,1992,3.99,4.63,268.1
Tim Simpson,1992,3.99,4.73,260.3
Paul Azinger,1992,3.99,4.62,267.5
Jay Haas,1992,4.00,4.68,256.5
Raymond Floyd,1992,4.00,4.58,264.8
Ed Fiori,1992,4.00,4.66,240.6
Ken Green,1992,4.00,4.65,258.5
Loren Roberts,1992,4.00,4.67,250.6
Mark Brooks,1992,4.00,4.7,257.8
Bruce Lietzke,1992,4.00,4.59,268.7
John Huston,1992,4.00,4.59,267.9
Jeff Sluman,1992,4.01,4.66,259.4
Keith Clearwater,1992,4.01,4.68,258.4
Chip Beck,1992,4.01,4.65,260.0
Greg Norman,1992,4.02,4.62,268.0
Dan Pohl,1992,4.02,4.69,271.4
Roger Maltbie,1992,4.02,4.83,263.5
Rocco Mediate,1992,4.01,4.7,261.3
Don Pooley,1992,4.02,4.69,253.1
Corey Pavin,1992,4.01,4.67,252.7
Dan Forsman,1992,4.01,4.63,270.3
Jay Delsing,1992,4.01,4.68,266.5
David Edwards,1992,4.02,4.7,254.4
Lon Hinkle,1992,4.02,4.7,269.1
Howard Twitty,1992,4.02,4.63,260.2
Lanny Wadkins,1992,4.02,4.8,253.1
Bruce Fleisher,1992,4.02,4.7,251.1
Gene Sauers,1992,4.02,4.58,265.7
"Jim Gallagher, Jr.",1992,4.02,4.58,269.5
Billy Mayfair,1992,4.01,4.72,256.7
Duffy Waldorf,1992,4.02,4.6,274.0
Jeff Maggert,1992,4.02,4.64,264.8
Bart Bryant,1992,4.03,4.77,251.9
Donnie Hammond,1992,4.03,4.73,265.6
Payne Stewart,1992,4.02,4.66,265.8
Gil Morgan,1992,4.02,4.62,263.9
Kenny Perry,1992,4.02,4.64,266.8
Scott Simpson,1992,4.03,4.72,255.3
Bill Britton,1992,4.03,4.72,255.6
Brian Claar,1992,4.02,4.68,253.9
Ben Crenshaw,1992,4.03,4.74,259.0
Tom Sieckmann,1992,4.02,4.73,263.6
Lee Janzen,1992,4.02,4.69,258.3
Mark McCumber,1992,4.03,4.72,261.1
Patrick Burke,1992,4.03,4.63,262.8
Dudley Hart,1992,4.02,4.69,262.5
Larry Mize,1992,4.03,4.66,254.2
Fulton Allem,1992,4.02,4.71,260.3
Mike Standly,1992,4.02,4.67,269.9
Hale Irwin,1992,4.04,4.76,251.3
Curtis Strange,1992,4.04,4.7,254.2
Jay Don Blake,1992,4.03,4.67,260.0
Fuzzy Zoeller,1992,4.04,4.68,264.0
Peter Persons,1992,4.03,4.71,252.7
Mark Calcavecchia,1992,4.03,4.7,271.1
Mike Reid,1992,4.04,4.82,249.0
Brad Bryant,1992,4.03,4.69,265.5
Nolan Henke,1992,4.04,4.7,258.1
Brad Fabel,1992,4.04,4.7,263.7
Jodie Mudd,1992,4.05,4.67,267.4
Craig Stadler,1992,4.04,4.71,268.7
Blaine McCallister,1992,4.04,4.68,262.0
Dave Barr,1992,4.04,4.68,259.0
David Peoples,1992,4.04,4.64,265.6
Tom Purtzer,1992,4.04,4.78,269.3
David Frost,1992,4.04,4.7,257.4
Larry Rinker,1992,4.04,4.68,250.3
Richard Zokol,1992,4.05,4.7,263.6
Wayne Levi,1992,4.05,4.69,257.4
Bill Glasson,1992,4.07,4.79,267.2
D.A. Weibring,1992,4.05,4.63,252.3
Jim McGovern,1992,4.04,4.67,266.7
Greg Twiggs,1992,4.08,4.68,266.1
Ian Baker-Finch,1992,4.07,4.66,254.3
Andrew Magee,1992,4.04,4.63,270.2
Steve Pate,1992,4.04,4.69,263.8
Billy Ray Brown,1992,4.05,4.73,260.1
Joey Sindelar,1992,4.04,4.64,269.2
P.H. Horgan III,1992,4.06,4.79,262.6
Peter Jacobsen,1992,4.05,4.72,260.4
Mark Wiebe,1992,4.05,4.69,255.7
Robert Wrenn,1992,4.05,4.73,263.0
Wayne Grady,1992,4.06,4.81,249.4
Ronnie Black,1992,4.05,4.64,265.9
Scott Hoch,1992,4.08,4.72,260.5
Bob Lohr,1992,4.05,4.73,251.5
Jim Woodward,1992,4.07,4.73,261.4
Brad Faxon,1992,4.05,4.73,255.4
John Inman,1992,4.05,4.75,244.3
Ed Dougherty,1992,4.04,4.76,256.9
David Toms,1992,4.05,4.78,261.2
Joel Edwards,1992,4.09,4.69,261.2
Mike Smith,1992,4.05,4.7,255.6
Bruce Zabriski,1992,4.06,4.72,260.0
Tommy Armour III,1992,4.06,4.77,268.9
Jerry Haas,1992,4.09,4.77,252.7
Dicky Thompson,1992,4.07,4.75,252.5
Russ Cochran,1992,4.05,4.66,262.2
Mike Hulbert,1992,4.05,4.67,260.3
Tray Tyner,1992,4.08,4.74,253.9
Marco Dawson,1992,4.07,4.62,268.8
Steve Lamontagne,1992,4.06,4.66,270.2
Dave Peege,1992,4.08,4.8,251.7
Mike Sullivan,1992,4.07,4.67,269.1
Phil Blackmar,1992,4.07,4.65,276.5
Kelly Gibson,1992,4.06,4.66,275.3
Dillard Pruitt,1992,4.06,4.82,254.7
Bob Estes,1992,4.06,4.77,261.4
Fred Funk,1992,4.05,4.73,253.8
Dan Halldorson,1992,4.07,4.7,261.5
Dave Rummells,1992,4.06,4.71,258.6
John Adams,1992,4.06,4.62,275.8
Larry Silveira,1992,4.11,4.7,269.5
Kim Young,1992,4.09,4.89,250.8
Billy Andrade,1992,4.07,4.72,253.3
Mike Springer,1992,4.07,4.72,268.1
Tom Byrum,1992,4.08,4.74,252.7
Bill Sander,1992,4.12,4.7,265.2
Mike Donald,1992,4.06,4.75,256.4
Scott Gump,1992,4.06,4.73,261.9
Ed Humenik,1992,4.06,4.63,274.6
Greg Lesher,1992,4.08,4.71,260.4
John Ross,1992,4.07,4.69,260.9
Bob Gilder,1992,4.07,4.63,263.1
Greg Whisman,1992,4.08,4.69,271.3
Frank Conner,1992,4.08,4.68,257.1
Robert Gamez,1992,4.08,4.64,264.1
Buddy Gardner,1992,4.08,4.71,255.9
Hubert Green,1992,4.13,4.9,245.7
John Mahaffey,1992,4.09,4.75,258.8
Emlyn Aubrey,1992,4.10,4.79,259.3
Bob Wolcott,1992,4.07,4.77,257.5
Mitch Adcock,1992,4.10,4.8,248.3
Dick Mast,1992,4.10,4.74,260.1
Chris Perry,1992,4.10,4.77,257.5
Sonny Skinner,1992,4.10,4.76,253.1
Jim Thorpe,1992,4.13,4.78,257.6
John Elliott,1992,4.14,4.76,273.7
Greg Kraft,1992,4.10,4.75,255.8
Hal Sutton,1992,4.10,4.84,254.2
Mark Carnevale,1992,4.09,4.69,258.8
Brandel Chamblee,1992,4.09,4.73,265.5
Fran Quinn,1992,4.13,4.79,260.9
Ted Schulz,1992,4.07,4.66,266.0
Brad Bell,1992,4.15,4.73,266.1
Bob Friend,1992,4.09,4.74,253.3
David Ogrin,1992,4.10,4.77,248.5
John Daly,1992,4.11,4.63,283.4
E.J. Pfister,1992,4.15,4.83,251.9
Tony Sills,1992,4.13,4.84,247.1
Lance Ten Broeck,1992,4.08,4.7,258.7
David Canipe,1992,4.11,4.82,248.7
Leonard Thompson,1992,4.13,4.79,259.4
Greg Hickman,1992,4.14,4.86,261.4
Bob Tway,1992,4.14,4.75,257.5
Kirk Triplett,1992,4.13,4.81,252.7
Olin Browne,1992,4.10,4.74,261.6
Gary Hallberg,1992,4.10,4.7,266.8
John Riegger,1992,4.13,4.74,264.0
Michael Cunning,1992,4.12,4.8,248.8
Morris Hatalsky,1992,4.13,4.8,242.6
Steve Hart,1992,4.11,4.76,250.6
Robin Freeman,1992,4.12,4.74,263.3
J.P. Hayes,1992,4.14,4.7,255.2
Jim Hallet,1992,4.10,4.59,257.3
Doug Martin,1992,4.13,4.75,256.6
Jon Chaffee,1992,4.17,4.78,252.6
Stan Utley,1992,4.16,4.88,243.3
Jerry Anderson,1992,4.13,4.84,249.6
Kenny Knox,1992,4.14,4.84,254.1
Carl Cooper,1992,4.15,4.69,272.1
Chris Tucker,1992,4.14,4.79,265.5
Dave Schreyer,1992,4.22,4.82,257.4
Neal Lancaster,1992,4.11,4.66,273.7
Jay Don Blake,1993,3.96,4.66,258.1
Greg Norman,1993,3.95,4.57,274.4
Gil Morgan,1993,3.97,4.65,265.4
John Cook,1993,3.97,4.68,256.2
Payne Stewart,1993,3.98,4.63,269.6
Paul Azinger,1993,3.98,4.71,273.3
Russ Cochran,1993,3.98,4.66,260.7
Nick Price,1993,3.98,4.65,273.9
Ken Green,1993,3.98,4.68,257.6
Corey Pavin,1993,3.98,4.73,251.9
David Frost,1993,3.99,4.68,260.8
Scott Simpson,1993,3.99,4.64,255.4
Jeff Maggert,1993,4.00,4.69,264.2
Fred Couples,1993,4.00,4.6,275.0
Curtis Strange,1993,4.00,4.63,254.7
Fuzzy Zoeller,1993,4.01,4.66,273.3
Tom Watson,1993,4.01,4.74,269.1
Steve Elkington,1993,4.01,4.67,267.5
Rick Fehr,1993,4.01,4.66,260.4
David Edwards,1993,4.01,4.68,252.0
Tom Kite,1993,4.01,4.65,263.3
Bill Glasson,1993,4.01,4.6,267.9
John Huston,1993,4.01,4.72,270.6
Brandel Chamblee,1993,4.02,4.74,256.6
Jay Haas,1993,4.01,4.73,260.4
Dan Pohl,1993,4.03,4.77,270.5
Davis Love III,1993,4.02,4.62,280.2
D.A. Weibring,1993,4.02,4.75,252.4
Kenny Perry,1993,4.02,4.72,269.1
Billy Kratzert,1993,4.04,4.61,261.0
Blaine McCallister,1993,4.02,4.71,265.0
Mark McCumber,1993,4.03,4.63,264.9
Larry Mize,1993,4.03,4.68,259.0
Jodie Mudd,1993,4.04,4.58,273.3
Bruce Lietzke,1993,4.05,4.59,259.9
Donnie Hammond,1993,4.03,4.69,259.5
Scott Hoch,1993,4.03,4.64,258.0
Tom Lehman,1993,4.03,4.63,269.5
Keith Clearwater,1993,4.03,4.67,257.9
Wayne Levi,1993,4.03,4.71,260.8
Joey Sindelar,1993,4.04,4.73,267.1
Dan Forsman,1993,4.03,4.66,260.5
Hale Irwin,1993,4.04,4.67,253.7
Bob Lohr,1993,4.03,4.77,249.8
"Jim Gallagher, Jr.",1993,4.03,4.66,268.7
Jim McGovern,1993,4.02,4.71,267.1
Rocco Mediate,1993,4.03,4.75,261.3
Billy Mayfair,1993,4.03,4.79,253.0
Brad Bryant,1993,4.03,4.63,268.1
Morris Hatalsky,1993,4.05,4.76,243.2
Doug Tewell,1993,4.05,4.79,253.4
Bobby Clampett,1993,4.07,4.77,260.7
Bob Estes,1993,4.04,4.65,262.3
Loren Roberts,1993,4.04,4.72,249.9
Lennie Clements,1993,4.05,4.78,254.4
Craig Parry,1993,4.05,4.68,260.2
Mike Standly,1993,4.04,4.69,269.9
Mark Calcavecchia,1993,4.04,4.7,265.4
Roger Maltbie,1993,4.07,4.77,255.1
Peter Jacobsen,1993,4.05,4.63,261.8
David Ogrin,1993,4.04,4.84,249.6
Jim Woodward,1993,4.08,4.67,259.8
Lee Janzen,1993,4.04,4.73,257.1
Lanny Wadkins,1993,4.06,4.67,251.2
Richard Zokol,1993,4.05,4.68,253.2
Larry Nelson,1993,4.07,4.81,256.2
Patrick Burke,1993,4.07,4.83,258.0
Mike Springer,1993,4.05,4.66,266.1
Tommy Armour III,1993,4.08,4.85,263.0
Dudley Hart,1993,4.05,4.69,265.2
Tim Simpson,1993,4.06,4.75,255.0
Mark Wiebe,1993,4.05,4.65,261.1
Brian Claar,1993,4.04,4.72,255.1
Willie Wood,1993,4.06,4.78,255.8
Bruce Fleisher,1993,4.05,4.74,250.1
Fred Funk,1993,4.04,4.73,251.2
Ronnie Black,1993,4.06,4.67,263.5
Larry Rinker,1993,4.07,4.79,251.3
Ed Fiori,1993,4.05,4.79,244.7
Dillard Pruitt,1993,4.06,4.71,254.8
Jeff Cook,1993,4.06,4.74,255.8
Craig Stadler,1993,4.07,4.68,268.2
Chip Beck,1993,4.06,4.66,258.2
Howard Twitty,1993,4.06,4.64,268.7
Jay Delsing,1993,4.06,4.71,274.8
Brian Kamm,1993,4.06,4.66,264.8
Bill Murchison,1993,4.11,4.8,252.0
Greg Kraft,1993,4.08,4.8,257.0
Mark O'Meara,1993,4.07,4.66,262.1
Brad Faxon,1993,4.07,4.64,254.5
Dave Barr,1993,4.06,4.71,258.5
Andrew Magee,1993,4.08,4.61,262.6
Phil Mickelson,1993,4.08,4.64,269.2
Kirk Triplett,1993,4.07,4.7,255.6
Scott Gump,1993,4.07,4.8,261.4
Steve Pate,1993,4.07,4.74,258.3
Gene Jones,1993,4.11,4.75,254.7
Mark Lye,1993,4.10,4.7,263.3
John Adams,1993,4.07,4.68,277.6
Bill Britton,1993,4.07,4.73,256.3
Hubert Green,1993,4.12,4.9,245.8
Jeff Sluman,1993,4.07,4.76,260.7
Phil Blackmar,1993,4.07,4.6,271.4
Ben Crenshaw,1993,4.09,4.71,259.0
Dick Mast,1993,4.08,4.72,252.1
Jim Thorpe,1993,4.12,4.84,255.4
Mark Brooks,1993,4.07,4.65,257.2
Tom Purtzer,1993,4.12,4.63,268.4
Fulton Allem,1993,4.08,4.75,257.1
Billy Andrade,1993,4.08,4.74,258.8
Gene Sauers,1993,4.07,4.66,261.0
Duffy Waldorf,1993,4.09,4.77,269.3
Jaime Gomez,1993,4.08,4.77,252.3
Ian Baker-Finch,1993,4.12,4.74,252.3
John Daly,1993,4.10,4.62,288.9
Grant Waite,1993,4.08,4.82,264.0
Mike Hulbert,1993,4.07,4.77,253.0
Michael Allen,1993,4.09,4.71,264.2
Nolan Henke,1993,4.08,4.72,265.6
Dave Rummells,1993,4.09,4.62,266.4
Brett Ogle,1993,4.14,4.65,277.1
Dave Peege,1993,4.13,4.92,247.4
Harry Taylor,1993,4.09,4.71,251.3
Denis Watson,1993,4.13,4.72,256.8
Brian Henninger,1993,4.09,4.76,264.0
Marco Dawson,1993,4.08,4.75,267.8
Lance Ten Broeck,1993,4.08,4.7,258.5
Wayne Grady,1993,4.15,4.85,251.1
Tom Sieckmann,1993,4.09,4.7,262.5
Ed Humenik,1993,4.09,4.66,272.7
